0;0.7533333333333333
1;0.7666666666666667
2;0.76
3;0.7666666666666666
4;0.7733333333333333
5;0.7866666666666667
6;0.7466666666666667
7;0.7333333333333333
8;0.7866666666666667
9;0.7533333333333333
10;0.7666666666666666
11;0.76
12;0.7866666666666667
13;0.7466666666666667
14;0.7533333333333333
15;0.7533333333333333
16;0.76
17;0.76
18;0.7533333333333334
19;0.76
20;0.7266666666666668
21;0.7533333333333332
22;0.7733333333333332
23;0.7666666666666666
24;0.76
25;0.7466666666666666
26;0.7400000000000001
27;0.7666666666666666
28;0.8000000000000002
29;0.7333333333333333
30;0.7866666666666666
31;0.7533333333333334
32;0.7733333333333333
33;0.74
34;0.7666666666666666
35;0.7533333333333334
36;0.7466666666666667
37;0.7866666666666667
38;0.7866666666666666
39;0.76
40;0.7466666666666666
41;0.78
42;0.7666666666666666
43;0.7733333333333334
44;0.76
45;0.7666666666666666
46;0.7733333333333332
47;0.74
48;0.7933333333333333
49;0.7266666666666668
50;0.7666666666666667
51;0.76
52;0.7466666666666667
53;0.78
54;0.7733333333333333
55;0.76
56;0.7466666666666667
57;0.7466666666666667
58;0.76
59;0.7866666666666667
60;0.72
61;0.7466666666666667
62;0.74
63;0.76
64;0.7533333333333334
65;0.7266666666666666
66;0.7599999999999999
67;0.7933333333333332
68;0.7866666666666668
69;0.7533333333333333
70;0.8200000000000001
71;0.7733333333333333
72;0.7733333333333333
73;0.7933333333333333
74;0.7866666666666666
75;0.7733333333333332
76;0.74
77;0.7866666666666666
78;0.72
79;0.78
80;0.7733333333333334
81;0.7666666666666667
82;0.7466666666666667
83;0.74
84;0.76
85;0.74
86;0.7733333333333333
87;0.7866666666666667
88;0.7533333333333333
89;0.7333333333333334
90;0.7866666666666667
91;0.76
92;0.7666666666666668
93;0.7666666666666666
94;0.7733333333333334
95;0.7666666666666667
96;0.7933333333333333
97;0.8200000000000001
98;0.7533333333333333
99;0.7799999999999999
100;0.76
101;0.76
102;0.7533333333333333
103;0.7666666666666668
104;0.76
105;0.76
106;0.7666666666666666
107;0.7333333333333332
108;0.7666666666666667
109;0.7666666666666668
110;0.7733333333333333
111;0.76
112;0.7533333333333332
113;0.7533333333333334
114;0.7466666666666667
115;0.7866666666666666
116;0.78
117;0.7066666666666667
118;0.7266666666666668
119;0.7933333333333333
120;0.74
121;0.7733333333333334
122;0.7666666666666667
123;0.8
124;0.7666666666666667
125;0.78
126;0.7733333333333333
127;0.7733333333333333
128;0.78
129;0.74
130;0.8
131;0.76
132;0.7533333333333334
133;0.7400000000000001
134;0.7533333333333333
135;0.7666666666666666
136;0.7533333333333334
137;0.7466666666666667
138;0.7533333333333333
139;0.76
140;0.7733333333333334
141;0.7666666666666668
142;0.7666666666666666
143;0.7733333333333332
144;0.7666666666666667
145;0.7466666666666667
146;0.74
147;0.7533333333333334
148;0.7599999999999999
149;0.7600000000000001
150;0.7466666666666666
151;0.7466666666666666
152;0.7666666666666667
153;0.7733333333333334
154;0.7466666666666667
155;0.7666666666666667
156;0.7466666666666667
157;0.7733333333333334
158;0.7733333333333332
159;0.7866666666666667
160;0.7533333333333333
161;0.7466666666666668
162;0.7066666666666667
163;0.76
164;0.7333333333333334
165;0.7666666666666666
166;0.8133333333333332
167;0.7133333333333333
168;0.7733333333333333
169;0.7666666666666667
170;0.78
171;0.76
172;0.7866666666666666
173;0.7466666666666668
174;0.7533333333333333
175;0.7266666666666667
176;0.7799999999999999
177;0.76
178;0.7333333333333333
179;0.7533333333333332
180;0.7599999999999999
181;0.76
182;0.76
183;0.7666666666666667
184;0.7600000000000001
185;0.7866666666666666
186;0.7533333333333332
187;0.76
188;0.7866666666666667
189;0.7533333333333335
190;0.7533333333333334
191;0.7933333333333333
192;0.7666666666666667
193;0.7733333333333333
194;0.7999999999999999
195;0.7733333333333333
196;0.7666666666666666
197;0.7799999999999999
198;0.7533333333333334
199;0.7400000000000001
200;0.7533333333333334
201;0.7533333333333334
202;0.7666666666666668
203;0.7533333333333333
204;0.7599999999999999
205;0.7733333333333332
206;0.78
207;0.7666666666666667
208;0.76
209;0.7533333333333333
210;0.7666666666666667
211;0.7533333333333334
212;0.7533333333333333
213;0.7866666666666665
214;0.7933333333333332
215;0.78
216;0.7866666666666667
217;0.7866666666666667
218;0.76
219;0.74
220;0.7666666666666666
221;0.74
222;0.7266666666666668
223;0.7866666666666667
224;0.7866666666666665
225;0.78
226;0.7333333333333333
227;0.7733333333333333
228;0.78
229;0.74
230;0.7733333333333333
231;0.7533333333333332
232;0.7666666666666666
233;0.8
234;0.7533333333333333
235;0.78
236;0.7533333333333334
237;0.7333333333333332
238;0.7466666666666666
239;0.7333333333333334
240;0.76
241;0.7466666666666667
242;0.7400000000000001
243;0.7666666666666667
244;0.74
245;0.7666666666666667
246;0.76
247;0.78
248;0.7733333333333332
249;0.76
250;0.76
251;0.7466666666666667
252;0.7666666666666667
253;0.7466666666666667
254;0.76
255;0.76
256;0.7533333333333332
257;0.76
258;0.76
259;0.7533333333333333
260;0.7666666666666666
261;0.7666666666666666
262;0.7666666666666667
263;0.76
264;0.7466666666666667
265;0.7466666666666667
266;0.72
267;0.7666666666666667
268;0.78
269;0.7533333333333334
270;0.74
271;0.76
272;0.76
273;0.7733333333333332
274;0.78
275;0.7733333333333334
276;0.7533333333333333
277;0.7466666666666667
278;0.7666666666666668
279;0.7666666666666666
280;0.7666666666666667
281;0.7533333333333333
282;0.78
283;0.7466666666666667
284;0.7533333333333333
285;0.78
286;0.7866666666666668
287;0.7666666666666668
288;0.76
289;0.7533333333333333
290;0.7733333333333333
291;0.7733333333333334
292;0.7533333333333333
293;0.78
294;0.78
295;0.76
296;0.7933333333333332
297;0.7466666666666665
298;0.76
299;0.7533333333333333
300;0.72
301;0.7733333333333333
302;0.7666666666666668
303;0.7733333333333332
304;0.7533333333333333
305;0.7466666666666666
306;0.7733333333333332
307;0.7799999999999999
308;0.7466666666666667
309;0.7533333333333333
310;0.7666666666666668
311;0.8
312;0.7866666666666666
313;0.7466666666666667
314;0.76
315;0.7733333333333332
316;0.7866666666666667
317;0.7533333333333334
318;0.7333333333333333
319;0.76
320;0.76
321;0.76
322;0.7466666666666666
323;0.7466666666666666
324;0.7466666666666667
325;0.7466666666666666
326;0.7666666666666667
327;0.7799999999999999
328;0.7533333333333333
329;0.7066666666666667
330;0.7533333333333333
331;0.7466666666666667
332;0.7533333333333333
333;0.76
334;0.76
335;0.7933333333333333
336;0.7733333333333333
337;0.7733333333333332
338;0.78
339;0.7533333333333332
340;0.78
341;0.7733333333333333
342;0.7466666666666667
343;0.7466666666666666
344;0.7666666666666667
345;0.7666666666666666
346;0.7533333333333334
347;0.78
348;0.7733333333333333
349;0.7533333333333333
350;0.7733333333333333
351;0.7733333333333332
352;0.7666666666666667
353;0.7733333333333333
354;0.78
355;0.76
